action step s srep nrtr i bs s_ab fs ls r rrep fr lr br r_ab recv T k l
[aF] 217 2 0 0 35 false false false false 4 2 false false true false true true 1 0
[aG] 218 2 0 0 35 false false false false 2 2 false false false false true true 0 0
receiver 219 2 0 0 35 false false false false 3 2 false false false false true true 0 0
[aA] 220 2 0 0 35 false false false false 4 2 false false false true true true 0 2
[TO_Ack] 221 3 0 0 35 false false false false 4 2 false false false true true true 0 0
[aF] 222 2 0 1 35 false false false false 4 2 false false false true true true 1 0
[aG] 223 2 0 1 35 false false false false 2 2 false false false true true true 0 0
[aA] 224 2 0 1 35 false false false false 4 2 false false false true true true 0 1
[aB] 225 4 0 1 35 false true false false 4 2 false false false true true true 0 0
sender 226 1 0 1 36 false true false false 4 2 false false false true true true 0 0
[aF] 227 2 0 0 36 true true false false 4 2 false false false true true true 1 0
[aG] 228 2 0 0 36 true true false false 2 2 false false true true true true 0 0
receiver 229 2 0 0 36 true true false false 3 2 false false true true true true 0 0
[aA] 230 2 0 0 36 true true false false 4 2 false false true false true true 0 1
[aB] 231 4 0 0 36 true false false false 4 2 false false true false true true 0 0
sender 232 1 0 0 37 true false false false 4 2 false false true false true true 0 0
[aF] 233 2 0 0 37 false false false false 4 2 false false true false true true 1 0
[aG] 234 2 0 0 37 false false false false 2 2 false false false false true true 0 0
receiver 235 2 0 0 37 false false false false 3 2 false false false false true true 0 0
[aA] 236 2 0 0 37 false false false false 4 2 false false false true true true 0 1
[aB] 237 4 0 0 37 false true false false 4 2 false false false true true true 0 0
sender 238 1 0 0 38 false true false false 4 2 false false false true true true 0 0
[aF] 239 2 0 0 38 true true false false 4 2 false false false true true true 1 0
[aG] 240 2 0 0 38 true true false false 2 2 false false true true true true 0 0
receiver 241 2 0 0 38 true true false false 3 2 false false true true true true 0 0
[aA] 242 2 0 0 38 true true false false 4 2 false false true false true true 0 1
[aB] 243 4 0 0 38 true false false false 4 2 false false true false true true 0 0
sender 244 1 0 0 39 true false false false 4 2 false false true false true true 0 0
[aF] 245 2 0 0 39 false false false false 4 2 false false true false true true 1 0
[aG] 246 2 0 0 39 false false false false 2 2 false false false false true true 0 0
receiver 247 2 0 0 39 false false false false 3 2 false false false false true true 0 0
[aA] 248 2 0 0 39 false false false false 4 2 false false false true true true 0 1
[aB] 249 4 0 0 39 false true false false 4 2 false false false true true true 0 0
sender 250 1 0 0 40 false true false false 4 2 false false false true true true 0 0
[aF] 251 2 0 0 40 true true false false 4 2 false false false true true true 1 0
[aG] 252 2 0 0 40 true true false false 2 2 false false true true true true 0 0
receiver 253 2 0 0 40 true true false false 3 2 false false true true true true 0 0
[aA] 254 2 0 0 40 true true false false 4 2 false false true false true true 0 1
[aB] 255 4 0 0 40 true false false false 4 2 false false true false true true 0 0
sender 256 1 0 0 41 true false false false 4 2 false false true false true true 0 0
[aF] 257 2 0 0 41 false false false false 4 2 false false true false true true 1 0
[aG] 258 2 0 0 41 false false false false 2 2 false false false false true true 0 0
receiver 259 2 0 0 41 false false false false 3 2 false false false false true true 0 0
[aA] 260 2 0 0 41 false false false false 4 2 false false false true true true 0 1
[aB] 261 4 0 0 41 false true false false 4 2 false false false true true true 0 0
sender 262 1 0 0 42 false true false false 4 2 false false false true true true 0 0
[aF] 263 2 0 0 42 true true false false 4 2 false false false true true true 1 0
[aG] 264 2 0 0 42 true true false false 2 2 false false true true true true 0 0
receiver 265 2 0 0 42 true true false false 3 2 false false true true true true 0 0
[aA] 266 2 0 0 42 true true false false 4 2 false false true false true true 0 1
[aB] 267 4 0 0 42 true false false false 4 2 false false true false true true 0 0
sender 268 1 0 0 43 true false false false 4 2 false false true false true true 0 0
[aF] 269 2 0 0 43 false false false false 4 2 false false true false true true 1 0
[aG] 270 2 0 0 43 false false false false 2 2 false false false false true true 0 0
receiver 271 2 0 0 43 false false false false 3 2 false false false false true true 0 0
[aA] 272 2 0 0 43 false false false false 4 2 false false false true true true 0 1
[aB] 273 4 0 0 43 false true false false 4 2 false false false true true true 0 0
sender 274 1 0 0 44 false true false false 4 2 false false false true true true 0 0
[aF] 275 2 0 0 44 true true false false 4 2 false false false true true true 1 0
[aG] 276 2 0 0 44 true true false false 2 2 false false true true true true 0 0
receiver 277 2 0 0 44 true true false false 3 2 false false true true true true 0 0
[aA] 278 2 0 0 44 true true false false 4 2 false false true false true true 0 1
[aB] 279 4 0 0 44 true false false false 4 2 false false true false true true 0 0
sender 280 1 0 0 45 true false false false 4 2 false false true false true true 0 0
[aF] 281 2 0 0 45 false false false false 4 2 false false true false true true 1 0
[aG] 282 2 0 0 45 false false false false 2 2 false false false false true true 0 0
receiver 283 2 0 0 45 false false false false 3 2 false false false false true true 0 0
[aA] 284 2 0 0 45 false false false false 4 2 false false false true true true 0 1
[aB] 285 4 0 0 45 false true false false 4 2 false false false true true true 0 0
sender 286 1 0 0 46 false true false false 4 2 false false false true true true 0 0
[aF] 287 2 0 0 46 true true false false 4 2 false false false true true true 1 0
[aG] 288 2 0 0 46 true true false false 2 2 false false true true true true 0 0
receiver 289 2 0 0 46 true true false false 3 2 false false true true true true 0 0
[aA] 290 2 0 0 46 true true false false 4 2 false false true false true true 0 1
[aB] 291 4 0 0 46 true false false false 4 2 false false true false true true 0 0
sender 292 1 0 0 47 true false false false 4 2 false false true false true true 0 0
[aF] 293 2 0 0 47 false false false false 4 2 false false true false true true 1 0
[aG] 294 2 0 0 47 false false false false 2 2 false false false false true true 0 0
receiver 295 2 0 0 47 false false false false 3 2 false false false false true true 0 0
[aA] 296 2 0 0 47 false false false false 4 2 false false false true true true 0 1
[aB] 297 4 0 0 47 false true false false 4 2 false false false true true true 0 0
sender 298 1 0 0 48 false true false false 4 2 false false false true true true 0 0
[aF] 299 2 0 0 48 true true false false 4 2 false false false true true true 1 0
[aG] 300 2 0 0 48 true true false false 2 2 false false true true true true 0 0
receiver 301 2 0 0 48 true true false false 3 2 false false true true true true 0 0
[aA] 302 2 0 0 48 true true false false 4 2 false false true false true true 0 1
[aB] 303 4 0 0 48 true false false false 4 2 false false true false true true 0 0
sender 304 1 0 0 49 true false false false 4 2 false false true false true true 0 0
[aF] 305 2 0 0 49 false false false false 4 2 false false true false true true 1 0
[aG] 306 2 0 0 49 false false false false 2 2 false false false false true true 0 0
receiver 307 2 0 0 49 false false false false 3 2 false false false false true true 0 0
[aA] 308 2 0 0 49 false false false false 4 2 false false false true true true 0 1
[aB] 309 4 0 0 49 false true false false 4 2 false false false true true true 0 0
sender 310 1 0 0 50 false true false false 4 2 false false false true true true 0 0
[aF] 311 2 0 0 50 true true false false 4 2 false false false true true true 1 0
[aG] 312 2 0 0 50 true true false false 2 2 false false true true true true 0 0
receiver 313 2 0 0 50 true true false false 3 2 false false true true true true 0 0
[aA] 314 2 0 0 50 true true false false 4 2 false false true false true true 0 1
[aB] 315 4 0 0 50 true false false false 4 2 false false true false true true 0 0
sender 316 1 0 0 51 true false false false 4 2 false false true false true true 0 0
[aF] 317 2 0 0 51 false false false false 4 2 false false true false true true 1 0
[aG] 318 2 0 0 51 false false false false 2 2 false false false false true true 0 0
receiver 319 2 0 0 51 false false false false 3 2 false false false false true true 0 0
[aA] 320 2 0 0 51 false false false false 4 2 false false false true true true 0 1
[aB] 321 4 0 0 51 false true false false 4 2 false false false true true true 0 0
sender 322 1 0 0 52 false true false false 4 2 false false false true true true 0 0
[aF] 323 2 0 0 52 true true false false 4 2 false false false true true true 1 0
[aG] 324 2 0 0 52 true true false false 2 2 false false true true true true 0 0
receiver 325 2 0 0 52 true true false false 3 2 false false true true true true 0 0
[aA] 326 2 0 0 52 true true false false 4 2 false false true false true true 0 1
[aB] 327 4 0 0 52 true false false false 4 2 false false true false true true 0 0
sender 328 1 0 0 53 true false false false 4 2 false false true false true true 0 0
[aF] 329 2 0 0 53 false false false false 4 2 false false true false true true 1 0
[aG] 330 2 0 0 53 false false false false 2 2 false false false false true true 0 0
receiver 331 2 0 0 53 false false false false 3 2 false false false false true true 0 0
[aA] 332 2 0 0 53 false false false false 4 2 false false false true true true 0 1
[aB] 333 4 0 0 53 false true false false 4 2 false false false true true true 0 0
sender 334 1 0 0 54 false true false false 4 2 false false false true true true 0 0
[aF] 335 2 0 0 54 true true false false 4 2 false false false true true true 1 0
[aG] 336 2 0 0 54 true true false false 2 2 false false true true true true 0 0
receiver 337 2 0 0 54 true true false false 3 2 false false true true true true 0 0
[aA] 338 2 0 0 54 true true false false 4 2 false false true false true true 0 1
[aB] 339 4 0 0 54 true false false false 4 2 false false true false true true 0 0
sender 340 1 0 0 55 true false false false 4 2 false false true false true true 0 0
[aF] 341 2 0 0 55 false false false false 4 2 false false true false true true 1 0
[aG] 342 2 0 0 55 false false false false 2 2 false false false false true true 0 0
receiver 343 2 0 0 55 false false false false 3 2 false false false false true true 0 0
[aA] 344 2 0 0 55 false false false false 4 2 false false false true true true 0 1
[aB] 345 4 0 0 55 false true false false 4 2 false false false true true true 0 0
sender 346 1 0 0 56 false true false false 4 2 false false false true true true 0 0
[aF] 347 2 0 0 56 true true false false 4 2 false false false true true true 1 0
[aG] 348 2 0 0 56 true true false false 2 2 false false true true true true 0 0
receiver 349 2 0 0 56 true true false false 3 2 false false true true true true 0 0
[aA] 350 2 0 0 56 true true false false 4 2 false false true false true true 0 1
[aB] 351 4 0 0 56 true false false false 4 2 false false true false true true 0 0
sender 352 1 0 0 57 true false false false 4 2 false false true false true true 0 0
[aF] 353 2 0 0 57 false false false false 4 2 false false true false true true 1 0
[aG] 354 2 0 0 57 false false false false 2 2 false false false false true true 0 0
receiver 355 2 0 0 57 false false false false 3 2 false false false false true true 0 0
[aA] 356 2 0 0 57 false false false false 4 2 false false false true true true 0 1
[aB] 357 4 0 0 57 false true false false 4 2 false false false true true true 0 0
sender 358 1 0 0 58 false true false false 4 2 false false false true true true 0 0
[aF] 359 2 0 0 58 true true false false 4 2 false false false true true true 1 0
[aG] 360 2 0 0 58 true true false false 2 2 false false true true true true 0 0
receiver 361 2 0 0 58 true true false false 3 2 false false true true true true 0 0
[aA] 362 2 0 0 58 true true false false 4 2 false false true false true true 0 1
[aB] 363 4 0 0 58 true false false false 4 2 false false true false true true 0 0
sender 364 1 0 0 59 true false false false 4 2 false false true false true true 0 0
[aF] 365 2 0 0 59 false false false false 4 2 false false true false true true 1 0
[aG] 366 2 0 0 59 false false false false 2 2 false false false false true true 0 0
receiver 367 2 0 0 59 false false false false 3 2 false false false false true true 0 0
[aA] 368 2 0 0 59 false false false false 4 2 false false false true true true 0 1
[aB] 369 4 0 0 59 false true false false 4 2 false false false true true true 0 0
sender 370 1 0 0 60 false true false false 4 2 false false false true true true 0 0
[aF] 371 2 0 0 60 true true false false 4 2 false false false true true true 1 0
[aG] 372 2 0 0 60 true true false false 2 2 false false true true true true 0 0
receiver 373 2 0 0 60 true true false false 3 2 false false true true true true 0 0
[aA] 374 2 0 0 60 true true false false 4 2 false false true false true true 0 1
[aB] 375 4 0 0 60 true false false false 4 2 false false true false true true 0 0
sender 376 1 0 0 61 true false false false 4 2 false false true false true true 0 0
[aF] 377 2 0 0 61 false false false false 4 2 false false true false true true 1 0
[aG] 378 2 0 0 61 false false false false 2 2 false false false false true true 0 0
receiver 379 2 0 0 61 false false false false 3 2 false false false false true true 0 0
[aA] 380 2 0 0 61 false false false false 4 2 false false false true true true 0 1
[aB] 381 4 0 0 61 false true false false 4 2 false false false true true true 0 0
sender 382 1 0 0 62 false true false false 4 2 false false false true true true 0 0
[aF] 383 2 0 0 62 true true false false 4 2 false false false true true true 1 0
[aG] 384 2 0 0 62 true true false false 2 2 false false true true true true 0 0
receiver 385 2 0 0 62 true true false false 3 2 false false true true true true 0 0
[aA] 386 2 0 0 62 true true false false 4 2 false false true false true true 0 1
[aB] 387 4 0 0 62 true false false false 4 2 false false true false true true 0 0
sender 388 1 0 0 63 true false false false 4 2 false false true false true true 0 0
[aF] 389 2 0 0 63 false false false false 4 2 false false true false true true 1 0
[aG] 390 2 0 0 63 false false false false 2 2 false false false false true true 0 0
receiver 391 2 0 0 63 false false false false 3 2 false false false false true true 0 0
[aA] 392 2 0 0 63 false false false false 4 2 false false false true true true 0 1
[aB] 393 4 0 0 63 false true false false 4 2 false false false true true true 0 0
sender 394 1 0 0 64 false true false false 4 2 false false false true true true 0 0
[aF] 395 2 0 0 64 true true false true 4 2 false false false true true true 1 0
[aG] 396 2 0 0 64 true true false true 2 2 false true true true true true 0 0
receiver 397 2 0 0 64 true true false true 3 3 false true true true true true 0 0
[aA] 398 2 0 0 64 true true false true 4 3 false true true false true true 0 1
[aB] 399 4 0 0 64 true false false true 4 3 false true true false true true 0 0
sender 400 0 3 0 64 true false false true 4 3 false true true false true true 0 0
