00000000000000000000,00000200000000000000,00000200002000000000,00000220002000000000,00000220002000002000,00000222002000002000,00000222002000002200,00020222002000002200,00020222002002002200,00020222022002002200,00020222022002002202,10020222022002002202,10020222022002002202,10020222022102002202,10020222022112002202,10020222022112002202,10020222022112102202,11020222022112102202,11120222022112102202,11120222022112102202,11121222022112102202,21121222022112102202,21121222022112102202,21121222022212102202,21121222022222102202,21121222022222102202,21121222022222202202,22121222022222202202,22221222022222202202,22221222022222202202,22222222022222202202,22222222022222202202,22222222022222212202,22222222022222212202,22222222022222212202,22222222022222212212,22222222022222212212,22222222022222212212,22222222022222212212,22222222122222212212,22222222122222212212,22222222122222212212,22222222122222222212,22222222122222222212,22222222122222222212,22222222122222222222,22222222122222222222,22222222122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,22000000002000000000,22000000002200000000,22000002002200000000,22000002002220000000,22020002002220000000,22020002002220000020,22020002022220000020,22020002022220000022,22020002022220000022,22020002022220000022,22020002022220000022,22020002022220000022,22020002022221000022,22020002022221100022,22020002022221100022,22120002022221100022,22120002022221100022,22121002022221100022,22121002022221100022,22121002022221100022,22121002022221100022,22121002022221100022,22121002022222100022,22121002022222200022,22121002022222200022,22221002022222200022,22221002022222200022,22222002022222200022,22222102022222200022,22222102022222210022,22222102022222211022,22222102022222211122,22222102022222211122,22222102022222211122,22222112022222211122,22222112022222211122,22222112122222211122,22222112122222211122,22222212122222211122,22222212122222221122,22222212122222222122,22222212122222222222,22222212122222222222,22222212122222222222,22222222122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,22000000002000000000,22000000002000002000,22200000002000002000,22200000002020002000,22220000002020002000,22220000002020002020,22222000002020002020,22222000002020202020,22222000002020202020,22222000002020202020,22222000002120202020,22222000002120202020,22222000002121202020,22222000002121202020,22222000002121202020,22222000002121202020,22222000002121202020,22222000002121202020,22222000002121202020,22222000002121202020,22222000002221202020,22222000002221202020,22222000002222202020,22222000002222202020,22222000002222202020,22222000002222202020,22222000002222202020,22222000002222202020,22222100002222202020,22222100002222212020,22222100002222212020,22222100002222212120,22222100002222212120,22222100002222212121,22222110002222212121,22222111002222212121,22222111102222212121,22222111112222212121,22222211112222212121,22222211112222222121,22222211112222222121,22222211112222222221,22222211112222222221,22222211112222222222,22222221112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200000000020000,02000200000000020000,02000200000200020000,02200200000200020000,02200200000220020000,02220200000220020000,02220200000222020000,02220200020222020000,02220200020222020002,12220200020222020002,12220200021222020002,12220200021222020002,12220200021222020002,12220200021222020002,12220200021222120002,12220200021222120002,12220200021222120002,12220200021222120002,12221200021222120002,22221200021222120002,22221200022222120002,22221200022222120002,22221200022222120002,22221200022222120002,22221200022222220002,22221200022222220002,22221200022222220002,22221200022222220002,22222200022222220002,22222200022222220002,22222200022222220002,22222200022222221002,22222200022222221102,22222200022222221112,22222200022222221112,22222210022222221112,22222211022222221112,22222211122222221112,22222211122222221112,22222211122222221112,22222211122222221112,22222211122222222112,22222211122222222212,22222211122222222222,22222211122222222222,22222221122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200000000020000,00000220000000020000,00000220000000022000,00000222000000022000,00000222000000022200,00020222000000022200,00020222000002022200,00022222000002022200,00022222000002222200,10022222000002222200,10022222001002222200,10022222001102222200,10022222001112222200,10022222001112222200,10022222001112222200,11022222001112222200,11122222001112222200,11122222001112222200,11122222001112222200,21122222001112222200,21122222002112222200,21122222002212222200,21122222002222222200,21122222002222222200,21122222002222222200,22122222002222222200,22222222002222222200,22222222002222222200,22222222002222222200,22222222002222222200,22222222002222222200,22222222002222222200,22222222002222222200,22222222002222222210,22222222002222222211,22222222002222222211,22222222002222222211,22222222102222222211,22222222112222222211,22222222112222222211,22222222112222222211,22222222112222222211,22222222112222222211,22222222112222222221,22222222112222222222,22222222112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200002000000000,02000200002000000000,02000200002200000000,02200200002200000000,02200200002220000000,02200200202220000000,02200200202222000000,02200200222222000000,02200200222222200000,12200200222222200000,12200200222222200000,12200200222222200000,12200200222222200000,12200200222222200000,12200200222222200000,12200200222222200000,12200200222222200000,12210200222222200000,12211200222222200000,22211200222222200000,22211200222222200000,22211200222222200000,22211200222222200000,22211200222222200000,22211200222222200000,22211200222222200000,22211200222222200000,22221200222222200000,22222200222222200000,22222200222222200000,22222200222222210000,22222200222222211000,22222200222222211100,22222200222222211110,22222200222222211111,22222210222222211111,22222211222222211111,22222211222222211111,22222211222222211111,22222211222222211111,22222211222222221111,22222211222222222111,22222211222222222211,22222211222222222221,22222211222222222222,22222221222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,22000000002000000000,22000000002200000000,22200000002200000000,22200000002220000000,22200000202220000000,22200000202222000000,22200000222222000000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22210000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22221000222222200000,22222000222222200000,22222100222222200000,22222100222222210000,22222100222222211000,22222100222222211100,22222100222222211110,22222100222222211111,22222110222222211111,22222111222222211111,22222111222222211111,22222111222222211111,22222211222222211111,22222211222222221111,22222211222222222111,22222211222222222211,22222211222222222221,22222211222222222222,22222221222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000000000020000,22000000000000020000,22000000000200020000,22000002000200020000,22000002000220020000,22020002000220020000,22020002000222020000,22022002000222020000,22022002000222020002,22022002000222020002,22022002001222020002,22022002001222020002,22022002001222020002,22022002001222020002,22022002001222120002,22022002001222120002,22122002001222120002,22122002001222120002,22122002001222120002,22122002001222120002,22122002002222120002,22122002002222120002,22122002002222120002,22122002002222120002,22122002002222220002,22122002002222220002,22222002002222220002,22222002002222220002,22222002002222220002,22222102002222220002,22222102002222220002,22222102002222221002,22222102002222221102,22222102002222221112,22222102002222221112,22222112002222221112,22222112002222221112,22222112102222221112,22222112112222221112,22222212112222221112,22222212112222221112,22222212112222222112,22222212112222222212,22222212112222222222,22222212112222222222,22222222112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200000000020000,00000220000000020000,00000220000200020000,00200220000200020000,00200220000220020000,00200220200220020000,00200220200222020000,00202220200222020000,00202220200222020002,10202220200222020002,10202220201222020002,10202220201222020002,10202220201222020002,10202220201222020002,10202220201222120002,11202220201222120002,11202220201222120002,11212220201222120002,11212220201222120002,21212220201222120002,21212220202222120002,21212220202222120002,21212220202222120002,21212220202222120002,21212220202222220002,22212220202222220002,22212220202222220002,22222220202222220002,22222220202222220002,22222220202222220002,22222220202222220002,22222220202222221002,22222220202222221102,22222220202222221112,22222220202222221112,22222220202222221112,22222221202222221112,22222221202222221112,22222221212222221112,22222221212222221112,22222221212222221112,22222221212222222112,22222221212222222212,22222221212222222222,22222221212222222222,22222221212222222222,22222222212222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200000000020000,00000220000000020000,00000220000200020000,00000222000200020000,00000222000200020200,00000222200200020200,00000222200200020220,00000222220200020220,00000222220200020222,10000222220200020222,10000222221200020222,10000222221200020222,10000222221210020222,10000222221211020222,10000222221211120222,11000222221211120222,11100222221211120222,11110222221211120222,11111222221211120222,21111222221211120222,21111222222211120222,21111222222211120222,21111222222221120222,21111222222222120222,21111222222222220222,22111222222222220222,22211222222222220222,22221222222222220222,22222222222222220222,22222222222222220222,22222222222222220222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222221222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,20000020002000000000,20000020002000002000,20000022002000002000,20000022002020002000,20020022002020002000,20020022002020002020,20020022022020002020,20020022022020202020,20020022022020202020,20020022022020202020,20020022022120202020,20020022022120202020,20020022022121202020,20020022022121202020,21020022022121202020,21120022022121202020,21120022022121202020,21121022022121202020,21121022022121202020,21121022022121202020,21121022022221202020,21121022022221202020,21121022022222202020,21121022022222202020,22121022022222202020,22221022022222202020,22221022022222202020,22222022022222202020,22222122022222202020,22222122022222212020,22222122022222212020,22222122022222212120,22222122022222212120,22222122022222212121,22222122022222212121,22222122022222212121,22222122122222212121,22222122122222212121,22222222122222212121,22222222122222222121,22222222122222222121,22222222122222222221,22222222122222222221,22222222122222222222,22222222122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200000000020000,02000200000000020000,02000200000200020000,02000202000200020000,02000202000200020200,02020202000200020200,02020202000200020220,02020202020200020220,02020202020200220220,12020202020200220220,12020202021200220220,12020202021200220220,12020202021210220220,12020202021211220220,12020202021211220220,12020202021211220220,12120202021211220220,12120202021211220220,12121202021211220220,22121202021211220220,22121202022211220220,22121202022211220220,22121202022221220220,22121202022222220220,22121202022222220220,22121202022222220220,22221202022222220220,22221202022222220220,22222202022222220220,22222202022222220220,22222202022222220220,22222202022222221220,22222202022222221220,22222202022222221220,22222202022222221221,22222212022222221221,22222212022222221221,22222212122222221221,22222212122222221221,22222212122222221221,22222212122222221221,22222212122222222221,22222212122222222221,22222212122222222221,22222212122222222222,22222222122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,22000000002000000000,22000000002200000000,22200000002200000000,22200000002220000000,22200000202220000000,22200000202222000000,22200000222222000000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22200000222222200000,22210000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22211000222222200000,22221000222222200000,22222000222222200000,22222100222222200000,22222100222222210000,22222100222222211000,22222100222222211100,22222100222222211110,22222100222222211111,22222110222222211111,22222111222222211111,22222111222222211111,22222111222222211111,22222211222222211111,22222211222222221111,22222211222222222111,22222211222222222211,22222211222222222221,22222211222222222222,22222221222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200002000000000,00000220002000000000,00000220002200000000,00000222002200000000,00000222002220000000,00020222002220000000,00020222002222000000,00020222022222000000,00020222022222200000,10020222022222200000,10020222022222200000,10020222022222200000,10020222022222200000,10020222022222200000,10020222022222200000,11020222022222200000,11120222022222200000,11120222022222200000,11121222022222200000,21121222022222200000,21121222022222200000,21121222022222200000,21121222022222200000,21121222022222200000,21121222022222200000,22121222022222200000,22221222022222200000,22221222022222200000,22222222022222200000,22222222022222200000,22222222022222210000,22222222022222211000,22222222022222211100,22222222022222211110,22222222022222211111,22222222022222211111,22222222022222211111,22222222122222211111,22222222122222211111,22222222122222211111,22222222122222221111,22222222122222222111,22222222122222222211,22222222122222222221,22222222122222222222,22222222122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200000000020000,00000220000000020000,00000220000000022000,00200220000000022000,00200220000020022000,00220220000020022000,00220220000020022020,00222220000020022020,00222220000020022022,10222220000020022022,10222220001020022022,10222220001120022022,10222220001120022022,10222220001121022022,10222220001121122022,11222220001121122022,11222220001121122022,11222220001121122022,11222220001121122022,21222220001121122022,21222220002121122022,21222220002221122022,21222220002221122022,21222220002222122022,21222220002222222022,22222220002222222022,22222220002222222022,22222220002222222022,22222220002222222022,22222220002222222022,22222220002222222022,22222220002222222022,22222220002222222122,22222220002222222122,22222220002222222122,22222220002222222122,22222221002222222122,22222221102222222122,22222221112222222122,22222221112222222122,22222221112222222122,22222221112222222122,22222221112222222222,22222221112222222222,22222221112222222222,22222221112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000000000020000,22000000000000020000,22000000000000022000,22000002000000022000,22000002000020022000,22020002000020022000,22020002000022022000,22022002000022022000,22022002000022222000,22022002000022222000,22022002001022222000,22022002001122222000,22022002001122222000,22022002001122222000,22022002001122222000,22022002001122222000,22122002001122222000,22122002001122222000,22122002001122222000,22122002001122222000,22122002002122222000,22122002002222222000,22122002002222222000,22122002002222222000,22122002002222222000,22122002002222222000,22222002002222222000,22222002002222222000,22222002002222222000,22222102002222222000,22222102002222222000,22222102002222222000,22222102002222222100,22222102002222222110,22222102002222222111,22222112002222222111,22222112002222222111,22222112102222222111,22222112112222222111,22222212112222222111,22222212112222222111,22222212112222222111,22222212112222222211,22222212112222222221,22222212112222222222,22222222112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000000000020000,20000020000000020000,20000020000200020000,20000022000200020000,20000022000200020200,20000022200200020200,20000022200202020200,20002022200202020200,20002022200202020202,20002022200202020202,20002022201202020202,20002022201202020202,20002022201212020202,20002022201212020202,20002022201212120202,21002022201212120202,21102022201212120202,21112022201212120202,21112022201212120202,21112022201212120202,21112022202212120202,21112022202212120202,21112022202222120202,21112022202222120202,21112022202222220202,22112022202222220202,22212022202222220202,22222022202222220202,22222022202222220202,22222122202222220202,22222122202222220202,22222122202222221202,22222122202222221202,22222122202222221212,22222122202222221212,22222122202222221212,22222122202222221212,22222122202222221212,22222122212222221212,22222222212222221212,22222222212222221212,22222222212222222212,22222222212222222212,22222222212222222222,22222222212222222222,22222222212222222222,22222222212222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,20000020002000000000,20000020002000002000,20200020002000002000,20200020002000002200,20220020002000002200,20220020002000002220,20220020022000002220,20220020022000002222,20220020022000002222,20220020022000002222,20220020022100002222,20220020022110002222,20220020022111002222,20220020022111102222,21220020022111102222,21220020022111102222,21220020022111102222,21221020022111102222,21221020022111102222,21221020022111102222,21221020022211102222,21221020022221102222,21221020022222102222,21221020022222202222,22221020022222202222,22221020022222202222,22221020022222202222,22222020022222202222,22222120022222202222,22222120022222212222,22222120022222212222,22222120022222212222,22222120022222212222,22222120022222212222,22222120022222212222,22222121022222212222,22222121122222212222,22222121122222212222,22222221122222212222,22222221122222222222,22222221122222222222,22222221122222222222,22222221122222222222,22222221122222222222,22222221122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,00000200000000000000,00000200002000000000,02000200002000000000,02000200002000002000,02200200002000002000,02200200002020002000,02220200002020002000,02220200002020002020,02220200022020002020,02220200022020202020,12220200022020202020,12220200022020202020,12220200022120202020,12220200022120202020,12220200022121202020,12220200022121202020,12220200022121202020,12220200022121202020,12220200022121202020,12221200022121202020,22221200022121202020,22221200022121202020,22221200022221202020,22221200022221202020,22221200022222202020,22221200022222202020,22221200022222202020,22221200022222202020,22221200022222202020,22222200022222202020,22222200022222202020,22222200022222212020,22222200022222212020,22222200022222212120,22222200022222212120,22222200022222212121,22222210022222212121,22222211022222212121,22222211122222212121,22222211122222212121,22222211122222212121,22222211122222222121,22222211122222222121,22222211122222222221,22222211122222222221,22222211122222222222,22222221122222222222,22222222122222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000000000020000,22000000000000020000,22000000000000022000,22200000000000022000,22200000000000022200,22200000200000022200,22200000200000022220,22200000220000022220,22200000220000222220,22200000220000222220,22200000221000222220,22200000221100222220,22200000221110222220,22200000221111222220,22200000221111222220,22200000221111222220,22200000221111222220,22210000221111222220,22211000221111222220,22211000221111222220,22211000222111222220,22211000222211222220,22211000222221222220,22211000222222222220,22211000222222222220,22211000222222222220,22211000222222222220,22221000222222222220,22222000222222222220,22222100222222222220,22222100222222222220,22222100222222222220,22222100222222222220,22222100222222222220,22222100222222222221,22222110222222222221,22222111222222222221,22222111222222222221,22222111222222222221,22222211222222222221,22222211222222222221,22222211222222222221,22222211222222222221,22222211222222222221,22222211222222222222,22222221222222222222,22222222222222222222,22222222222222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,20000020002000000000,20000020002000002000,20200020002000002000,20200020002000002200,20220020002000002200,20220020002002002200,20222020002002002200,20222020002002202200,20222020002002202200,20222020002002202200,20222020002102202200,20222020002112202200,20222020002112202200,20222020002112202200,21222020002112202200,21222020002112202200,21222020002112202200,21222020002112202200,21222020002112202200,21222020002112202200,21222020002212202200,21222020002222202200,21222020002222202200,21222020002222202200,22222020002222202200,22222020002222202200,22222020002222202200,22222020002222202200,22222120002222202200,22222120002222212200,22222120002222212200,22222120002222212200,22222120002222212210,22222120002222212211,22222120002222212211,22222121002222212211,22222121102222212211,22222121112222212211,22222221112222212211,22222221112222222211,22222221112222222211,22222221112222222211,22222221112222222221,22222221112222222222,22222221112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000000000020000,22000000000000020000,22000000000000022000,22000002000000022000,22000002000000022200,22020002000000022200,22020002000000022220,22022002000000022220,22022002000000222220,22022002000000222220,22022002001000222220,22022002001100222220,22022002001110222220,22022002001111222220,22022002001111222220,22022002001111222220,22122002001111222220,22122002001111222220,22122002001111222220,22122002001111222220,22122002002111222220,22122002002211222220,22122002002221222220,22122002002222222220,22122002002222222220,22122002002222222220,22222002002222222220,22222002002222222220,22222002002222222220,22222102002222222220,22222102002222222220,22222102002222222220,22222102002222222220,22222102002222222220,22222102002222222221,22222112002222222221,22222112002222222221,22222112102222222221,22222112112222222221,22222212112222222221,22222212112222222221,22222212112222222221,22222212112222222221,22222212112222222221,22222212112222222222,22222222112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
00000000000000000000,20000000000000000000,20000000002000000000,22000000002000000000,22000000002200000000,22200000002200000000,22200000002200000200,22220000002200000200,22220000002200000220,22222000002200000220,22222000002200200220,22222000002200200220,22222000002200200220,22222000002200200220,22222000002210200220,22222000002211200220,22222000002211200220,22222000002211200220,22222000002211200220,22222000002211200220,22222000002211200220,22222000002211200220,22222000002211200220,22222000002211200220,22222000002221200220,22222000002222200220,22222000002222200220,22222000002222200220,22222000002222200220,22222000002222200220,22222000002222200220,22222100002222200220,22222100002222210220,22222100002222211220,22222100002222211220,22222100002222211220,22222100002222211221,22222110002222211221,22222111002222211221,22222111102222211221,22222111112222211221,22222211112222211221,22222211112222221221,22222211112222222221,22222211112222222221,22222211112222222221,22222211112222222222,22222221112222222222,22222222112222222222,22222222212222222222,22222222222222222222,22222222222222222222
