action step u c s z zx zy x y
multiplex 122 1 30 2 3 0 0 1 0
multiplex 123 1 30 3 3 0 0 1 1
multiplex 124 1 31 0 3 0 0 0 0
multiplex 125 1 31 1 3 0 0 0 0
multiplex 126 1 31 2 3 0 0 1 0
multiplex 127 1 31 3 3 0 0 1 1
multiplex 128 1 32 0 3 0 0 0 0
multiplex 129 1 32 1 3 0 0 0 0
multiplex 130 1 32 2 3 0 0 1 0
multiplex 131 1 32 3 3 0 0 1 1
multiplex 132 1 33 0 3 0 0 0 0
multiplex 133 1 33 1 3 0 0 0 0
multiplex 134 1 33 2 3 0 0 1 0
multiplex 135 1 33 3 3 0 0 1 1
multiplex 136 1 34 0 3 0 0 0 0
multiplex 137 1 34 1 3 0 0 0 0
multiplex 138 1 34 2 3 0 0 1 0
multiplex 139 1 34 3 3 0 0 1 1
multiplex 140 1 35 0 3 0 0 0 0
multiplex 141 1 35 1 3 0 0 0 0
multiplex 142 1 35 2 3 0 0 1 0
multiplex 143 1 35 3 3 0 0 1 1
multiplex 144 1 36 0 3 0 0 0 0
multiplex 145 1 36 1 3 0 0 0 0
multiplex 146 1 36 2 3 0 0 1 0
multiplex 147 1 36 3 3 0 0 1 1
multiplex 148 1 37 0 3 0 0 0 0
multiplex 149 1 37 1 3 0 0 0 0
multiplex 150 1 37 2 3 0 0 1 0
multiplex 151 1 37 3 3 0 0 1 1
multiplex 152 1 38 0 3 0 0 0 0
multiplex 153 1 38 1 3 0 0 0 0
multiplex 154 1 38 2 3 0 0 1 0
multiplex 155 1 38 3 3 0 0 1 1
multiplex 156 1 39 0 3 0 0 0 0
multiplex 157 1 39 1 3 0 0 0 0
multiplex 158 1 39 2 3 0 0 1 0
multiplex 159 1 39 3 3 0 0 1 0
multiplex 160 1 40 0 4 0 0 0 0
multiplex 161 2 0 1 0 4 4 0 0
multiplex 162 2 0 2 0 3 4 1 0
multiplex 163 2 0 3 0 3 3 1 1
multiplex 164 2 1 0 0 3 3 0 0
multiplex 165 2 1 1 0 3 3 0 0
multiplex 166 2 1 2 0 2 3 1 0
multiplex 167 2 1 3 0 2 3 1 0
multiplex 168 2 2 0 1 2 3 0 0
multiplex 169 2 2 1 1 2 3 0 0
multiplex 170 2 2 2 1 1 3 1 0
multiplex 171 2 2 3 1 1 3 1 0
multiplex 172 2 3 0 2 1 3 0 0
multiplex 173 2 3 1 2 1 3 0 0
multiplex 174 2 3 2 2 0 3 1 0
multiplex 175 2 3 3 2 0 3 1 0
multiplex 176 2 4 0 3 0 3 0 0
multiplex 177 2 4 1 3 0 3 0 0
multiplex 178 2 4 2 3 0 3 0 0
multiplex 179 2 4 3 3 0 3 0 0
multiplex 180 2 5 0 4 0 3 0 0
multiplex 181 2 5 1 4 0 3 0 0
multiplex 182 2 5 2 4 0 3 0 0
multiplex 183 2 5 3 4 0 3 0 0
multiplex 184 2 6 0 5 0 3 0 0
multiplex 185 2 6 1 5 0 3 0 0
multiplex 186 2 6 2 5 0 3 0 0
multiplex 187 2 6 3 5 0 3 0 0
multiplex 188 2 7 0 6 0 3 0 0
multiplex 189 2 7 1 6 0 3 0 0
multiplex 190 2 7 2 6 0 3 0 0
multiplex 191 2 7 3 6 0 3 0 0
multiplex 192 2 8 0 7 0 3 0 0
multiplex 193 2 8 1 7 0 3 0 0
multiplex 194 2 8 2 7 0 3 0 0
multiplex 195 2 8 3 7 0 3 0 0
multiplex 196 2 9 0 8 0 3 0 0
multiplex 197 2 9 1 8 0 3 0 0
multiplex 198 2 9 2 8 0 3 0 0
multiplex 199 2 9 3 8 0 3 0 0
multiplex 200 2 10 0 9 0 3 0 0
multiplex 201 2 10 1 9 0 3 0 0
multiplex 202 2 10 2 9 0 3 0 0
multiplex 203 2 10 3 9 0 3 0 0
multiplex 204 2 11 0 10 0 3 0 0
multiplex 205 2 11 1 10 0 3 0 0
multiplex 206 2 11 2 10 0 3 0 0
multiplex 207 2 11 3 10 0 3 0 0
multiplex 208 2 12 0 11 0 3 0 0
multiplex 209 2 12 1 11 0 3 0 0
multiplex 210 2 12 2 11 0 3 0 0
multiplex 211 2 12 3 11 0 3 0 0
multiplex 212 2 13 0 12 0 3 0 0
multiplex 213 2 13 1 12 0 3 0 0
multiplex 214 2 13 2 12 0 3 0 0
multiplex 215 2 13 3 12 0 3 0 0
multiplex 216 2 14 0 13 0 3 0 0
multiplex 217 2 14 1 13 0 3 0 0
multiplex 218 2 14 2 13 0 3 0 0
multiplex 219 2 14 3 13 0 3 0 0
multiplex 220 2 15 0 14 0 3 0 0
multiplex 221 2 15 1 14 0 3 0 0
multiplex 222 2 15 2 14 0 3 0 0
multiplex 223 2 15 3 14 0 2 0 1
multiplex 224 2 16 0 15 0 2 0 0
multiplex 225 2 16 1 15 0 2 0 0
multiplex 226 2 16 2 15 0 2 0 0
multiplex 227 2 16 3 15 0 2 0 0
multiplex 228 2 17 0 16 0 2 0 0
multiplex 229 2 17 1 16 0 2 0 0
multiplex 230 2 17 2 16 0 2 0 0
multiplex 231 2 17 3 16 0 2 0 0
multiplex 232 2 18 0 17 0 2 0 0
multiplex 233 2 18 1 17 0 2 0 0
multiplex 234 2 18 2 17 0 2 0 0
multiplex 235 2 18 3 17 0 2 0 0
multiplex 236 2 19 0 18 0 2 0 0
multiplex 237 2 19 1 18 0 2 0 0
multiplex 238 2 19 2 18 0 2 0 0
multiplex 239 2 19 3 18 0 2 0 0
multiplex 240 2 20 0 19 0 2 0 0
multiplex 241 2 20 1 19 0 2 0 0
multiplex 242 2 20 2 19 0 2 0 0
multiplex 243 2 20 3 19 0 2 0 0
multiplex 244 2 21 0 20 0 2 0 0
multiplex 245 2 21 1 20 0 2 0 0
multiplex 246 2 21 2 20 0 2 0 0
multiplex 247 2 21 3 20 0 1 0 1
multiplex 248 2 22 0 21 0 1 0 0
multiplex 249 2 22 1 21 0 1 0 0
multiplex 250 2 22 2 21 0 1 0 0
multiplex 251 2 22 3 21 0 1 0 0
multiplex 252 2 23 0 22 0 1 0 0
multiplex 253 2 23 1 22 0 1 0 0
multiplex 254 2 23 2 22 0 1 0 0
multiplex 255 2 23 3 22 0 1 0 0
multiplex 256 2 24 0 23 0 1 0 0
multiplex 257 2 24 1 23 0 1 0 0
multiplex 258 2 24 2 23 0 1 0 0
multiplex 259 2 24 3 23 0 1 0 0
multiplex 260 2 25 0 24 0 1 0 0
multiplex 261 2 25 1 24 0 1 0 0
multiplex 262 2 25 2 24 0 1 0 0
multiplex 263 2 25 3 24 0 1 0 0
multiplex 264 2 26 0 25 0 1 0 0
multiplex 265 2 26 1 25 0 1 0 0
multiplex 266 2 26 2 25 0 1 0 0
multiplex 267 2 26 3 25 0 1 0 0
multiplex 268 2 27 0 25 0 1 0 0
multiplex 269 2 27 1 25 0 1 0 0
multiplex 270 2 27 2 25 0 1 0 0
multiplex 271 2 27 3 25 0 1 0 0
multiplex 272 2 28 0 26 0 1 0 0
multiplex 273 2 28 1 26 0 1 0 0
multiplex 274 2 28 2 26 0 1 0 0
multiplex 275 2 28 3 26 0 0 0 1
multiplex 276 2 29 0 27 0 0 0 0
multiplex 277 2 29 1 27 0 0 0 0
multiplex 278 2 29 2 27 0 0 0 0
multiplex 279 2 29 3 27 0 0 0 0
multiplex 280 2 30 0 28 0 0 0 0
multiplex 281 2 30 1 28 0 0 0 0
multiplex 282 2 30 2 28 0 0 0 0
multiplex 283 2 30 3 28 0 0 0 0
multiplex 284 2 31 0 29 0 0 0 0
multiplex 285 2 31 1 29 0 0 0 0
multiplex 286 2 31 2 29 0 0 0 0
multiplex 287 2 31 3 29 0 0 0 0
multiplex 288 2 32 0 30 0 0 0 0
multiplex 289 2 32 1 30 0 0 0 0
multiplex 290 2 32 2 30 0 0 0 0
multiplex 291 2 32 3 30 0 0 0 0
multiplex 292 2 33 0 31 0 0 0 0
multiplex 293 2 33 1 31 0 0 0 0
multiplex 294 2 33 2 31 0 0 0 0
multiplex 295 2 33 3 31 0 0 0 0
multiplex 296 2 34 0 32 0 0 0 0
multiplex 297 2 34 1 32 0 0 0 0
multiplex 298 2 34 2 32 0 0 0 0
multiplex 299 2 34 3 32 0 0 0 0
multiplex 300 2 35 0 33 0 0 0 0
multiplex 301 2 35 1 33 0 0 0 0
multiplex 302 2 35 2 33 0 0 0 0
multiplex 303 2 35 3 33 0 0 0 0
multiplex 304 2 36 0 33 0 0 0 0
multiplex 305 2 36 1 33 0 0 0 0
multiplex 306 2 36 2 33 0 0 0 0
multiplex 307 2 36 3 33 0 0 0 0
multiplex 308 2 37 0 34 0 0 0 0
multiplex 309 2 37 1 34 0 0 0 0
multiplex 310 2 37 2 34 0 0 0 0
multiplex 311 2 37 3 34 0 0 0 0
multiplex 312 2 38 0 35 0 0 0 0
multiplex 313 2 38 1 35 0 0 0 0
multiplex 314 2 38 2 35 0 0 0 0
multiplex 315 2 38 3 35 0 0 0 0
multiplex 316 2 39 0 36 0 0 0 0
multiplex 317 2 39 1 36 0 0 0 0
multiplex 318 2 39 2 36 0 0 0 0
multiplex 319 2 39 3 36 0 0 0 0
multiplex 320 2 40 0 37 0 0 0 0
multiplex 321 3 0 1 0 37 37 0 0
multiplex 322 3 0 2 0 36 37 1 0
multiplex 323 3 0 3 0 36 36 1 1
multiplex 324 3 1 0 0 36 36 0 0
multiplex 325 3 1 1 0 36 36 0 0
multiplex 326 3 1 2 0 35 36 1 0
multiplex 327 3 1 3 0 35 35 1 1
multiplex 328 3 2 0 0 35 35 0 0
multiplex 329 3 2 1 0 35 35 0 0
multiplex 330 3 2 2 0 34 35 1 0
multiplex 331 3 2 3 0 34 34 1 1
multiplex 332 3 3 0 1 34 34 0 0
multiplex 333 3 3 1 1 34 34 0 0
multiplex 334 3 3 2 1 33 34 1 0
multiplex 335 3 3 3 1 33 33 1 1
multiplex 336 3 4 0 1 33 33 0 0
multiplex 337 3 4 1 1 33 33 0 0
multiplex 338 3 4 2 1 32 33 1 0
multiplex 339 3 4 3 1 32 32 1 1
multiplex 340 3 5 0 1 32 32 0 0
multiplex 341 3 5 1 1 32 32 0 0
multiplex 342 3 5 2 1 31 32 1 0
multiplex 343 3 5 3 1 31 31 1 1
multiplex 344 3 6 0 1 31 31 0 0
multiplex 345 3 6 1 1 31 31 0 0
multiplex 346 3 6 2 1 30 31 1 0
multiplex 347 3 6 3 1 30 30 1 1
multiplex 348 3 7 0 1 30 30 0 0
multiplex 349 3 7 1 1 30 30 0 0
multiplex 350 3 7 2 1 29 30 1 0
multiplex 351 3 7 3 1 29 29 1 1
multiplex 352 3 8 0 1 29 29 0 0
multiplex 353 3 8 1 1 29 29 0 0
multiplex 354 3 8 2 1 28 29 1 0
multiplex 355 3 8 3 1 28 28 1 1
multiplex 356 3 9 0 1 28 28 0 0
multiplex 357 3 9 1 1 28 28 0 0
multiplex 358 3 9 2 1 27 28 1 0
multiplex 359 3 9 3 1 27 27 1 1
multiplex 360 3 10 0 1 27 27 0 0
multiplex 361 3 10 1 1 27 27 0 0
multiplex 362 3 10 2 1 26 27 1 0
multiplex 363 3 10 3 1 26 26 1 1
multiplex 364 3 11 0 1 26 26 0 0
multiplex 365 3 11 1 1 26 26 0 0
multiplex 366 3 11 2 1 25 26 1 0
multiplex 367 3 11 3 1 25 26 1 0
multiplex 368 3 12 0 2 25 26 0 0
multiplex 369 3 12 1 2 25 26 0 0
multiplex 370 3 12 2 2 24 26 1 0
multiplex 371 3 12 3 2 24 25 1 1
multiplex 372 3 13 0 2 24 25 0 0
multiplex 373 3 13 1 2 24 25 0 0
multiplex 374 3 13 2 2 23 25 1 0
multiplex 375 3 13 3 2 23 24 1 1
multiplex 376 3 14 0 2 23 24 0 0
multiplex 377 3 14 1 2 23 24 0 0
multiplex 378 3 14 2 2 22 24 1 0
multiplex 379 3 14 3 2 22 23 1 1
multiplex 380 3 15 0 2 22 23 0 0
multiplex 381 3 15 1 2 22 23 0 0
multiplex 382 3 15 2 2 21 23 1 0
multiplex 383 3 15 3 2 21 22 1 1
multiplex 384 3 16 0 2 21 22 0 0
multiplex 385 3 16 1 2 21 22 0 0
multiplex 386 3 16 2 2 20 22 1 0
multiplex 387 3 16 3 2 20 21 1 1
multiplex 388 3 17 0 2 20 21 0 0
multiplex 389 3 17 1 2 20 21 0 0
multiplex 390 3 17 2 2 19 21 1 0
multiplex 391 3 17 3 2 19 20 1 1
multiplex 392 3 18 0 2 19 20 0 0
multiplex 393 3 18 1 2 19 20 0 0
multiplex 394 3 18 2 2 18 20 1 0
multiplex 395 3 18 3 2 18 19 1 1
multiplex 396 3 19 0 2 18 19 0 0
multiplex 397 3 19 1 2 18 19 0 0
multiplex 398 3 19 2 2 17 19 1 0
multiplex 399 3 19 3 2 17 18 1 1
multiplex 400 3 20 0 2 17 18 0 0
multiplex 401 3 20 1 2 17 18 0 0
multiplex 402 3 20 2 2 16 18 1 0
multiplex 403 3 20 3 2 16 17 1 1
multiplex 404 3 21 0 2 16 17 0 0
multiplex 405 3 21 1 2 16 17 0 0
multiplex 406 3 21 2 2 15 17 1 0
multiplex 407 3 21 3 2 15 16 1 1
multiplex 408 3 22 0 2 15 16 0 0
multiplex 409 3 22 1 2 15 16 0 0
multiplex 410 3 22 2 2 14 16 1 0
multiplex 411 3 22 3 2 14 15 1 1
multiplex 412 3 23 0 2 14 15 0 0
multiplex 413 3 23 1 2 14 15 0 0
multiplex 414 3 23 2 2 13 15 1 0
multiplex 415 3 23 3 2 13 14 1 1
multiplex 416 3 24 0 2 13 14 0 0
multiplex 417 3 24 1 2 13 14 0 0
multiplex 418 3 24 2 2 12 14 1 0
multiplex 419 3 24 3 2 12 13 1 1
multiplex 420 3 25 0 2 12 13 0 0
multiplex 421 3 25 1 2 12 13 0 0
multiplex 422 3 25 2 2 11 13 1 0
multiplex 423 3 25 3 2 11 12 1 1
multiplex 424 3 26 0 2 11 12 0 0
multiplex 425 3 26 1 2 11 12 0 0
multiplex 426 3 26 2 2 10 12 1 0
multiplex 427 3 26 3 2 10 11 1 1
multiplex 428 3 27 0 2 10 11 0 0
multiplex 429 3 27 1 2 10 11 0 0
multiplex 430 3 27 2 2 9 11 1 0
multiplex 431 3 27 3 2 9 10 1 1
multiplex 432 3 28 0 2 9 10 0 0
multiplex 433 3 28 1 2 9 10 0 0
multiplex 434 3 28 2 2 8 10 1 0
multiplex 435 3 28 3 2 8 9 1 1
multiplex 436 3 29 0 2 8 9 0 0
multiplex 437 3 29 1 2 8 9 0 0
multiplex 438 3 29 2 2 7 9 1 0
multiplex 439 3 29 3 2 7 8 1 1
multiplex 440 3 30 0 2 7 8 0 0
multiplex 441 3 30 1 2 7 8 0 0
multiplex 442 3 30 2 2 6 8 1 0
multiplex 443 3 30 3 2 6 8 1 0
multiplex 444 3 31 0 3 6 8 0 0
multiplex 445 3 31 1 3 6 8 0 0
multiplex 446 3 31 2 3 5 8 1 0
multiplex 447 3 31 3 3 5 7 1 1
multiplex 448 3 32 0 3 5 7 0 0
multiplex 449 3 32 1 3 5 7 0 0
multiplex 450 3 32 2 3 4 7 1 0
multiplex 451 3 32 3 3 4 7 1 0
multiplex 452 3 33 0 4 4 7 0 0
multiplex 453 3 33 1 4 4 7 0 0
multiplex 454 3 33 2 4 3 7 1 0
multiplex 455 3 33 3 4 3 6 1 1
multiplex 456 3 34 0 4 3 6 0 0
multiplex 457 3 34 1 4 3 6 0 0
multiplex 458 3 34 2 4 2 6 1 0
multiplex 459 3 34 3 4 2 5 1 1
multiplex 460 3 35 0 4 2 5 0 0
multiplex 461 3 35 1 4 2 5 0 0
multiplex 462 3 35 2 4 1 5 1 0
multiplex 463 3 35 3 4 1 4 1 1
multiplex 464 3 36 0 4 1 4 0 0
multiplex 465 3 36 1 4 1 4 0 0
multiplex 466 3 36 2 4 0 4 1 0
multiplex 467 3 36 3 4 0 3 1 1
multiplex 468 3 37 0 4 0 3 0 0
multiplex 469 3 37 1 4 0 3 0 0
multiplex 470 3 37 2 4 0 3 0 0
multiplex 471 3 37 3 4 0 2 0 1
multiplex 472 3 38 0 5 0 2 0 0
multiplex 473 3 38 1 5 0 2 0 0
multiplex 474 3 38 2 5 0 2 0 0
multiplex 475 3 38 3 5 0 1 0 1
multiplex 476 3 39 0 6 0 1 0 0
multiplex 477 3 39 1 6 0 1 0 0
multiplex 478 3 39 2 6 0 1 0 0
multiplex 479 3 39 3 6 0 0 0 1
multiplex 480 3 40 0 7 0 0 0 0
multiplex 481 4 0 1 0 7 7 0 0
multiplex 482 4 0 2 0 6 7 1 0
multiplex 483 4 0 3 0 6 6 1 1
multiplex 484 4 1 0 0 6 6 0 0
multiplex 485 4 1 1 0 6 6 0 0
multiplex 486 4 1 2 0 5 6 1 0
multiplex 487 4 1 3 0 5 5 1 1
multiplex 488 4 2 0 0 5 5 0 0
multiplex 489 4 2 1 0 5 5 0 0
multiplex 490 4 2 2 0 4 5 1 0
multiplex 491 4 2 3 0 4 5 1 0
multiplex 492 4 3 0 1 4 5 0 0
multiplex 493 4 3 1 1 4 5 0 0
multiplex 494 4 3 2 1 3 5 1 0
multiplex 495 4 3 3 1 3 5 1 0
multiplex 496 4 4 0 2 3 5 0 0
multiplex 497 4 4 1 2 3 5 0 0
multiplex 498 4 4 2 2 2 5 1 0
multiplex 499 4 4 3 2 2 4 1 1
multiplex 500 4 5 0 2 2 4 0 0
multiplex 501 4 5 1 2 2 4 0 0
multiplex 502 4 5 2 2 1 4 1 0
multiplex 503 4 5 3 2 1 4 1 0
multiplex 504 4 6 0 3 1 4 0 0
multiplex 505 4 6 1 3 1 4 0 0
multiplex 506 4 6 2 3 0 4 1 0
multiplex 507 4 6 3 3 0 4 1 0
multiplex 508 4 7 0 4 0 4 0 0
multiplex 509 4 7 1 4 0 4 0 0
multiplex 510 4 7 2 4 0 4 0 0
multiplex 511 4 7 3 4 0 3 0 1
multiplex 512 4 8 0 5 0 3 0 0
multiplex 513 4 8 1 5 0 3 0 0
multiplex 514 4 8 2 5 0 3 0 0
multiplex 515 4 8 3 5 0 3 0 0
multiplex 516 4 9 0 6 0 3 0 0
multiplex 517 4 9 1 6 0 3 0 0
multiplex 518 4 9 2 6 0 3 0 0
multiplex 519 4 9 3 6 0 3 0 0
multiplex 520 4 10 0 7 0 3 0 0
multiplex 521 4 10 1 7 0 3 0 0
multiplex 522 4 10 2 7 0 3 0 0
multiplex 523 4 10 3 7 0 3 0 0
multiplex 524 4 11 0 8 0 3 0 0
multiplex 525 4 11 1 8 0 3 0 0
multiplex 526 4 11 2 8 0 3 0 0
multiplex 527 4 11 3 8 0 3 0 0
multiplex 528 4 12 0 9 0 3 0 0
multiplex 529 4 12 1 9 0 3 0 0
multiplex 530 4 12 2 9 0 3 0 0
multiplex 531 4 12 3 9 0 3 0 0
multiplex 532 4 13 0 10 0 3 0 0
multiplex 533 4 13 1 10 0 3 0 0
multiplex 534 4 13 2 10 0 3 0 0
multiplex 535 4 13 3 10 0 3 0 0
multiplex 536 4 14 0 11 0 3 0 0
multiplex 537 4 14 1 11 0 3 0 0
multiplex 538 4 14 2 11 0 3 0 0
multiplex 539 4 14 3 11 0 3 0 0
multiplex 540 4 15 0 12 0 3 0 0
multiplex 541 4 15 1 12 0 3 0 0
multiplex 542 4 15 2 12 0 3 0 0
multiplex 543 4 15 3 12 0 3 0 0
multiplex 544 4 16 0 13 0 3 0 0
multiplex 545 4 16 1 13 0 3 0 0
multiplex 546 4 16 2 13 0 3 0 0
multiplex 547 4 16 3 13 0 3 0 0
multiplex 548 4 17 0 14 0 3 0 0
multiplex 549 4 17 1 14 0 3 0 0
multiplex 550 4 17 2 14 0 3 0 0
multiplex 551 4 17 3 14 0 3 0 0
multiplex 552 4 18 0 15 0 3 0 0
multiplex 553 4 18 1 15 0 3 0 0
multiplex 554 4 18 2 15 0 3 0 0
multiplex 555 4 18 3 15 0 3 0 0
multiplex 556 4 19 0 16 0 3 0 0
multiplex 557 4 19 1 16 0 3 0 0
multiplex 558 4 19 2 16 0 3 0 0
multiplex 559 4 19 3 16 0 3 0 0
multiplex 560 4 20 0 17 0 3 0 0
multiplex 561 4 20 1 17 0 3 0 0
multiplex 562 4 20 2 17 0 3 0 0
multiplex 563 4 20 3 17 0 3 0 0
multiplex 564 4 21 0 18 0 3 0 0
multiplex 565 4 21 1 18 0 3 0 0
multiplex 566 4 21 2 18 0 3 0 0
multiplex 567 4 21 3 18 0 3 0 0
multiplex 568 4 22 0 19 0 3 0 0
multiplex 569 4 22 1 19 0 3 0 0
multiplex 570 4 22 2 19 0 3 0 0
multiplex 571 4 22 3 19 0 3 0 0
multiplex 572 4 23 0 20 0 3 0 0
multiplex 573 4 23 1 20 0 3 0 0
multiplex 574 4 23 2 20 0 3 0 0
multiplex 575 4 23 3 20 0 2 0 1
multiplex 576 4 24 0 21 0 2 0 0
multiplex 577 4 24 1 21 0 2 0 0
multiplex 578 4 24 2 21 0 2 0 0
multiplex 579 4 24 3 21 0 1 0 1
multiplex 580 4 25 0 22 0 1 0 0
multiplex 581 4 25 1 22 0 1 0 0
multiplex 582 4 25 2 22 0 1 0 0
multiplex 583 4 25 3 22 0 1 0 0
multiplex 584 4 26 0 23 0 1 0 0
multiplex 585 4 26 1 23 0 1 0 0
multiplex 586 4 26 2 23 0 1 0 0
multiplex 587 4 26 3 23 0 1 0 0
multiplex 588 4 27 0 24 0 1 0 0
multiplex 589 4 27 1 24 0 1 0 0
multiplex 590 4 27 2 24 0 1 0 0
multiplex 591 4 27 3 24 0 1 0 0
multiplex 592 4 28 0 25 0 1 0 0
multiplex 593 4 28 1 25 0 1 0 0
multiplex 594 4 28 2 25 0 1 0 0
multiplex 595 4 28 3 25 0 1 0 0
multiplex 596 4 29 0 25 0 1 0 0
multiplex 597 4 29 1 25 0 1 0 0
multiplex 598 4 29 2 25 0 1 0 0
multiplex 599 4 29 3 25 0 0 0 1
multiplex 600 4 30 0 26 0 0 0 0
multiplex 601 4 30 1 26 0 0 0 0
multiplex 602 4 30 2 26 0 0 0 0
multiplex 603 4 30 3 26 0 0 0 0
multiplex 604 4 31 0 27 0 0 0 0
multiplex 605 4 31 1 27 0 0 0 0
multiplex 606 4 31 2 27 0 0 0 0
